levels,spacing_pct,total_pnl,max_drawdown_pct,total_fills,sharpe_ratio
5,0.2,6016.12,98.6,463,0.7037
5,0.2,6016.12,98.6,463,0.7037
4,0.2,5864.53,98.62,442,0.6738
4,0.2,5864.53,98.62,442,0.6738
4,0.2,5864.53,98.62,442,0.6738
4,0.2,5864.53,98.62,442,0.6738
4,0.2,5864.53,98.62,442,0.6738
4,0.2,5864.53,98.62,442,0.6738
4,0.2,5864.53,98.62,442,0.6738
8,0.2,5132.04,98.26,490,0.6726
3,0.25,6527.87,98.55,319,0.6684
10,0.2,4307.74,97.89,493,0.6672
12,0.2,3589.78,97.45,493,0.6672
6,0.2,5777.22,98.5,477,0.663
12,0.1,6379.44,98.95,1120,0.6616
5,0.2,5835.58,98.56,463,0.6424
10,0.1,6583.43,99.08,1091,0.6421
12,0.15,4723.83,98.34,707,0.632
12,0.15,4723.83,98.34,707,0.632
12,0.15,4723.83,98.34,707,0.632
12,0.15,4723.83,98.34,707,0.632
12,0.15,4723.83,98.34,707,0.632
12,0.15,4723.83,98.34,707,0.632
12,0.15,4723.83,98.34,707,0.632
10,0.15,5259.2,98.58,700,0.6319
10,0.15,5259.2,98.58,700,0.6319
10,0.15,5259.2,98.58,700,0.6319
10,0.15,5259.2,98.58,700,0.6319
10,0.15,5259.2,98.58,700,0.6319
10,0.15,5259.2,98.58,700,0.6319
10,0.15,5259.2,98.58,700,0.6319
8,0.15,5568.26,98.76,683,0.6198
8,0.15,5568.26,98.76,683,0.6198
8,0.15,5568.26,98.76,683,0.6198
8,0.15,5568.26,98.76,683,0.6198
8,0.15,5568.26,98.76,683,0.6198
8,0.15,5568.26,98.76,683,0.6198
8,0.15,5568.26,98.76,683,0.6198
12,0.15,4650.3,98.31,707,0.6074
10,0.15,5170.97,98.55,700,0.605
3,0.2,5227.95,98.57,409,0.6022
3,0.2,5227.95,98.57,409,0.6022
3,0.2,5227.95,98.57,409,0.6022
3,0.2,5227.95,98.57,409,0.6022
3,0.2,5227.95,98.57,409,0.6022
3,0.2,5227.95,98.57,409,0.6022
3,0.2,5227.95,98.57,409,0.6022
4,0.2,5638.85,98.57,442,0.601
8,0.1,6549.4,99.22,1045,0.6008
8,0.15,5457.96,98.73,683,0.5885
6,0.15,5488.05,98.92,651,0.5803
6,0.15,5488.05,98.92,651,0.5803
6,0.15,5488.05,98.92,651,0.5803
6,0.15,5488.05,98.92,651,0.5803
6,0.15,5488.05,98.92,651,0.5803
6,0.15,5488.05,98.92,651,0.5803
6,0.15,5488.05,98.92,651,0.5803
6,0.15,5340.99,98.89,651,0.5423
5,0.15,5222.33,99.01,626,0.5387
5,0.15,5222.33,99.01,626,0.5387
5,0.15,5222.33,99.01,626,0.5387
5,0.15,5222.33,99.01,626,0.5387
5,0.15,5222.33,99.01,626,0.5387
5,0.15,5222.33,99.01,626,0.5387
5,0.15,5222.33,99.01,626,0.5387
6,0.1,6038.88,99.42,969,0.5194
3,0.2,4927.04,98.49,409,0.5171
5,0.15,5045.86,98.97,626,0.4976
4,0.15,4546.25,99.12,590,0.4713
4,0.15,4546.25,99.12,590,0.4713
4,0.15,4546.25,99.12,590,0.4713
4,0.15,4546.25,99.12,590,0.4713
4,0.15,4546.25,99.12,590,0.4713
4,0.15,4546.25,99.12,590,0.4713
4,0.15,4546.25,99.12,590,0.4713
5,0.1,5479.88,99.59,909,0.4555
4,0.15,4325.66,99.07,590,0.4274
4,0.1,4316.03,99.92,821,0.3755
3,0.15,3117.03,102.47,530,0.3549
3,0.15,3117.03,102.47,530,0.3549
3,0.15,3117.03,102.47,530,0.3549
3,0.15,3117.03,102.47,530,0.3549
3,0.15,3117.03,102.47,530,0.3549
3,0.15,3117.03,102.47,530,0.3549
3,0.15,3117.03,102.47,530,0.3549
3,0.15,2822.9,102.71,530,0.3125
12,0.1,5766.83,98.94,1120,0.3051
3,0.1,2913.73,101.29,703,0.2862
10,0.1,5848.3,99.06,1091,0.275
12,0.1,3723.77,98.38,1120,0.2669
8,0.1,5630.49,99.21,1045,0.2336
10,0.1,3396.63,98.44,1091,0.2302
12,0.1,4963.83,98.85,1120,0.2149
12,0.1,3830.55,98.5,1120,0.2078
12,0.1,4462.09,98.51,1120,0.2041
12,0.1,4174.76,98.55,1120,0.2035
12,0.1,3212.08,98.2,1120,0.2009
10,0.1,4884.7,98.98,1091,0.1889
6,0.1,4813.68,99.41,969,0.1779
8,0.1,2565.89,98.44,1045,0.1773
10,0.1,3524.77,98.59,1091,0.1772
10,0.1,4282.61,98.6,1091,0.1771
10,0.1,3937.82,98.64,1091,0.1752
10,0.1,2782.6,98.21,1091,0.1675
8,0.1,4425.99,99.12,1045,0.1539
5,0.1,4009.63,99.59,909,0.1444
8,0.1,3673.38,98.62,1045,0.1406
8,0.1,3242.39,98.71,1045,0.1368
8,0.1,2726.07,98.64,1045,0.1353
8,0.1,1798.36,99.42,1045,0.1209
6,0.1,3207.67,99.31,969,0.1081
4,0.1,2478.22,99.92,821,0.1026
6,0.1,727.55,101.45,969,0.1025
6,0.1,2204.19,98.81,969,0.0924
6,0.1,1629.54,100.19,969,0.0858
5,0.1,2082.43,99.49,909,0.0806
6,0.1,941.12,101.22,969,0.0789
5,0.1,878.24,99.09,909,0.0634
3,0.1,463.31,101.29,703,0.0615
6,0.1,-295.83,124.34,969,0.0571
5,0.1,-893.73,189.75,909,0.0548
5,0.1,188.66,117.71,909,0.0547
4,0.1,69.22,99.89,821,0.0461
5,0.1,-637.44,147.21,909,0.0443
4,0.1,-1436.01,182.82,821,0.0264
5,0.1,-2121.78,528.72,909,0.0173
4,0.1,-2297.98,515.94,821,0.0149
3,0.1,-2748.69,199.33,703,0.0113
4,0.1,-3330.61,867.35,821,-0.0006
4,0.1,-3650.97,1501.39,821,-0.0083
3,0.1,-4755.66,547.18,703,-0.0115
3,0.1,-5904.96,1525.19,703,-0.0263
4,0.1,-5186.03,5208.26,821,-0.0352
3,0.1,-7281.8,1861.17,703,-0.0479
3,0.1,-7708.95,7668.85,703,-0.0769
3,0.1,-9755.69,9785.33,703,-0.0921
