levels,spacing_pct,total_pnl,max_drawdown_pct,total_fills,sharpe_ratio
4,1.0,1422.07,0.0,18,3.4605
4,1.0,1422.07,0.0,18,3.4605
4,1.0,1422.07,0.0,18,3.4605
4,1.0,1422.07,0.0,18,3.4605
4,1.0,1422.07,0.0,18,3.4605
4,1.0,1422.07,0.0,18,3.4605
4,1.0,1422.07,0.0,18,3.4605
4,1.0,1422.07,0.0,18,3.4605
8,1.0,711.03,0.0,18,3.4605
8,1.0,711.03,0.0,18,3.4605
8,1.0,711.03,0.0,18,3.4605
8,1.0,711.03,0.0,18,3.4605
8,1.0,711.03,0.0,18,3.4605
8,1.0,711.03,0.0,18,3.4605
8,1.0,711.03,0.0,18,3.4605
8,1.0,711.03,0.0,18,3.4605
3,1.0,1896.09,0.0,18,3.4605
3,1.0,1896.09,0.0,18,3.4605
3,1.0,1896.09,0.0,18,3.4605
3,1.0,1896.09,0.0,18,3.4605
3,1.0,1896.09,0.0,18,3.4605
3,1.0,1896.09,0.0,18,3.4605
3,1.0,1896.09,0.0,18,3.4605
3,1.0,1896.09,0.0,18,3.4605
6,1.0,948.04,0.0,18,3.4605
6,1.0,948.04,0.0,18,3.4605
6,1.0,948.04,0.0,18,3.4605
6,1.0,948.04,0.0,18,3.4605
6,1.0,948.04,0.0,18,3.4605
6,1.0,948.04,0.0,18,3.4605
6,1.0,948.04,0.0,18,3.4605
6,1.0,948.04,0.0,18,3.4605
12,1.0,474.02,0.0,18,3.4605
12,1.0,474.02,0.0,18,3.4605
12,1.0,474.02,0.0,18,3.4605
12,1.0,474.02,0.0,18,3.4605
12,1.0,474.02,0.0,18,3.4605
12,1.0,474.02,0.0,18,3.4605
12,1.0,474.02,0.0,18,3.4605
12,1.0,474.02,0.0,18,3.4605
5,1.0,1137.65,0.0,18,3.4605
5,1.0,1137.65,0.0,18,3.4605
5,1.0,1137.65,0.0,18,3.4605
5,1.0,1137.65,0.0,18,3.4605
5,1.0,1137.65,0.0,18,3.4605
5,1.0,1137.65,0.0,18,3.4605
