levels,spacing_pct,total_pnl,max_drawdown_pct,total_fills,sharpe_ratio
4,1.0,1986.38,0.0,23,2.7822
4,1.0,1986.38,0.0,23,2.7822
4,1.0,1986.38,0.0,23,2.7822
4,1.0,1986.38,0.0,23,2.7822
4,1.0,1986.38,0.0,23,2.7822
4,1.0,1986.38,0.0,23,2.7822
4,1.0,1986.38,0.0,23,2.7822
5,1.0,1589.11,0.0,23,2.7822
5,1.0,1589.11,0.0,23,2.7822
5,1.0,1589.11,0.0,23,2.7822
5,1.0,1589.11,0.0,23,2.7822
5,1.0,1589.11,0.0,23,2.7822
5,1.0,1589.11,0.0,23,2.7822
5,1.0,1589.11,0.0,23,2.7822
8,1.0,993.19,0.0,23,2.7822
8,1.0,993.19,0.0,23,2.7822
8,1.0,993.19,0.0,23,2.7822
8,1.0,993.19,0.0,23,2.7822
8,1.0,993.19,0.0,23,2.7822
8,1.0,993.19,0.0,23,2.7822
8,1.0,993.19,0.0,23,2.7822
10,1.0,794.55,0.0,23,2.7822
10,1.0,794.55,0.0,23,2.7822
10,1.0,794.55,0.0,23,2.7822
10,1.0,794.55,0.0,23,2.7822
10,1.0,794.55,0.0,23,2.7822
10,1.0,794.55,0.0,23,2.7822
10,1.0,794.55,0.0,23,2.7822
3,1.0,2648.51,0.0,23,2.7822
3,1.0,2648.51,0.0,23,2.7822
3,1.0,2648.51,0.0,23,2.7822
3,1.0,2648.51,0.0,23,2.7822
3,1.0,2648.51,0.0,23,2.7822
3,1.0,2648.51,0.0,23,2.7822
3,1.0,2648.51,0.0,23,2.7822
6,1.0,1324.25,0.0,23,2.7822
6,1.0,1324.25,0.0,23,2.7822
6,1.0,1324.25,0.0,23,2.7822
6,1.0,1324.25,0.0,23,2.7822
6,1.0,1324.25,0.0,23,2.7822
6,1.0,1324.25,0.0,23,2.7822
6,1.0,1324.25,0.0,23,2.7822
12,1.0,662.13,0.0,23,2.7822
12,1.0,662.13,0.0,23,2.7822
12,1.0,662.13,0.0,23,2.7822
12,1.0,662.13,0.0,23,2.7822
12,1.0,662.13,0.0,23,2.7822
12,1.0,662.13,0.0,23,2.7822
12,1.0,662.13,0.0,23,2.7822
4,0.75,3551.71,0.0,57,2.307
4,0.75,3551.71,0.0,57,2.307
4,0.75,3551.71,0.0,57,2.307
4,0.75,3551.71,0.0,57,2.307
4,0.75,3551.71,0.0,57,2.307
4,0.75,3551.71,0.0,57,2.307
4,0.75,3551.71,0.0,57,2.307
8,0.75,1775.85,0.0,57,2.307
8,0.75,1775.85,0.0,57,2.307
8,0.75,1775.85,0.0,57,2.307
8,0.75,1775.85,0.0,57,2.307
8,0.75,1775.85,0.0,57,2.307
8,0.75,1775.85,0.0,57,2.307
8,0.75,1775.85,0.0,57,2.307
3,0.75,4735.61,0.0,57,2.307
3,0.75,4735.61,0.0,57,2.307
3,0.75,4735.61,0.0,57,2.307
3,0.75,4735.61,0.0,57,2.307
3,0.75,4735.61,0.0,57,2.307
3,0.75,4735.61,0.0,57,2.307
3,0.75,4735.61,0.0,57,2.307
5,0.75,2841.37,0.0,57,2.307
5,0.75,2841.37,0.0,57,2.307
5,0.75,2841.37,0.0,57,2.307
5,0.75,2841.37,0.0,57,2.307
5,0.75,2841.37,0.0,57,2.307
5,0.75,2841.37,0.0,57,2.307
5,0.75,2841.37,0.0,57,2.307
6,0.75,2367.8,0.0,57,2.307
6,0.75,2367.8,0.0,57,2.307
6,0.75,2367.8,0.0,57,2.307
6,0.75,2367.8,0.0,57,2.307
6,0.75,2367.8,0.0,57,2.307
6,0.75,2367.8,0.0,57,2.307
6,0.75,2367.8,0.0,57,2.307
10,0.75,1420.68,0.0,57,2.307
10,0.75,1420.68,0.0,57,2.307
10,0.75,1420.68,0.0,57,2.307
10,0.75,1420.68,0.0,57,2.307
10,0.75,1420.68,0.0,57,2.307
10,0.75,1420.68,0.0,57,2.307
10,0.75,1420.68,0.0,57,2.307
12,0.75,1183.9,0.0,57,2.307
12,0.75,1183.9,0.0,57,2.307
12,0.75,1183.9,0.0,57,2.307
12,0.75,1183.9,0.0,57,2.307
12,0.75,1183.9,0.0,57,2.307
12,0.75,1183.9,0.0,57,2.307
12,0.75,1183.9,0.0,57,2.307
3,0.5,8205.24,0.0,165,1.5947
3,0.5,8205.24,0.0,165,1.5947
3,0.5,8205.24,0.0,165,1.5947
3,0.5,8205.24,0.0,165,1.5947
3,0.5,8205.24,0.0,165,1.5947
3,0.5,8205.24,0.0,165,1.5947
3,0.5,8205.24,0.0,165,1.5947
4,0.5,6515.13,0.0,167,1.4281
4,0.5,6515.13,0.0,167,1.4281
4,0.5,6515.13,0.0,167,1.4281
4,0.5,6515.13,0.0,167,1.4281
4,0.5,6515.13,0.0,167,1.4281
4,0.5,6515.13,0.0,167,1.4281
4,0.5,6515.13,0.0,167,1.4281
3,0.4,9554.58,0.0,252,1.3542
3,0.4,9554.58,0.0,252,1.3542
3,0.4,9554.58,0.0,252,1.3542
3,0.4,9554.58,0.0,252,1.3542
3,0.4,9554.58,0.0,252,1.3542
3,0.4,9554.58,0.0,252,1.3542
3,0.4,9554.58,0.0,252,1.3542
5,0.5,5391.37,0.0,168,1.3269
5,0.5,5391.37,0.0,168,1.3269
5,0.5,5391.37,0.0,168,1.3269
5,0.5,5391.37,0.0,168,1.3269
5,0.5,5391.37,0.0,168,1.3269
5,0.5,5391.37,0.0,168,1.3269
5,0.5,5391.37,0.0,168,1.3269
6,0.5,4492.8,0.0,168,1.3269
6,0.5,4492.8,0.0,168,1.3269
6,0.5,4492.8,0.0,168,1.3269
6,0.5,4492.8,0.0,168,1.3269
6,0.5,4492.8,0.0,168,1.3269
6,0.5,4492.8,0.0,168,1.3269
6,0.5,4492.8,0.0,168,1.3269
8,0.5,3369.6,0.0,168,1.3269
8,0.5,3369.6,0.0,168,1.3269
8,0.5,3369.6,0.0,168,1.3269
8,0.5,3369.6,0.0,168,1.3269
8,0.5,3369.6,0.0,168,1.3269
8,0.5,3369.6,0.0,168,1.3269
8,0.5,3369.6,0.0,168,1.3269
10,0.5,2695.68,0.0,168,1.3269
10,0.5,2695.68,0.0,168,1.3269
10,0.5,2695.68,0.0,168,1.3269
10,0.5,2695.68,0.0,168,1.3269
10,0.5,2695.68,0.0,168,1.3269
10,0.5,2695.68,0.0,168,1.3269
10,0.5,2695.68,0.0,168,1.3269
12,0.5,2246.4,0.0,168,1.3269
12,0.5,2246.4,0.0,168,1.3269
12,0.5,2246.4,0.0,168,1.3269
12,0.5,2246.4,0.0,168,1.3269
12,0.5,2246.4,0.0,168,1.3269
