levels,spacing_pct,total_pnl,max_drawdown_pct,total_fills,sharpe_ratio
3,1.0,4040.81,0.0,34,2.0256
3,1.0,4040.81,0.0,34,2.0256
3,1.0,4040.81,0.0,34,2.0256
3,1.0,4040.81,0.0,34,2.0256
3,1.0,4040.81,0.0,34,2.0256
3,0.75,6550.56,0.0,74,1.9036
3,0.75,6550.56,0.0,74,1.9036
3,0.75,6550.56,0.0,74,1.9036
3,0.75,6550.56,0.0,74,1.9036
3,0.75,6550.56,0.0,74,1.9036
4,0.75,5184.64,0.0,75,1.6709
4,0.75,5184.64,0.0,75,1.6709
4,0.75,5184.64,0.0,75,1.6709
4,0.75,5184.64,0.0,75,1.6709
4,0.75,5184.64,0.0,75,1.6709
4,1.0,3400.06,0.0,35,1.5406
4,1.0,3400.06,0.0,35,1.5406
4,1.0,3400.06,0.0,35,1.5406
4,1.0,3400.06,0.0,35,1.5406
4,1.0,3400.06,0.0,35,1.5406
3,0.5,10205.81,0.0,187,1.4906
3,0.5,10205.81,0.0,187,1.4906
3,0.5,10205.81,0.0,187,1.4906
3,0.5,10205.81,0.0,187,1.4906
3,0.5,10205.81,0.0,187,1.4906
5,0.75,4423.51,0.0,76,1.4261
5,0.75,4423.51,0.0,76,1.4261
5,0.75,4423.51,0.0,76,1.4261
5,0.75,4423.51,0.0,76,1.4261
5,0.75,4423.51,0.0,76,1.4261
4,0.5,8167.48,0.0,190,1.3788
4,0.5,8167.48,0.0,190,1.3788
4,0.5,8167.48,0.0,190,1.3788
4,0.5,8167.48,0.0,190,1.3788
4,0.5,8167.48,0.0,190,1.3788
5,0.5,6712.71,0.0,191,1.3155
5,0.5,6712.71,0.0,191,1.3155
5,0.5,6712.71,0.0,191,1.3155
5,0.5,6712.71,0.0,191,1.3155
5,0.5,6712.71,0.0,191,1.3155
3,0.4,11583.43,0.0,292,1.2661
3,0.4,11583.43,0.0,292,1.2661
3,0.4,11583.43,0.0,292,1.2661
3,0.4,11583.43,0.0,292,1.2661
3,0.4,11583.43,0.0,292,1.2661
5,1.0,3092.91,0.0,36,1.2464
5,1.0,3092.91,0.0,36,1.2464
5,1.0,3092.91,0.0,36,1.2464
5,1.0,3092.91,0.0,36,1.2464
5,1.0,3092.91,0.0,36,1.2464
6,0.5,5775.07,0.0,192,1.2304
6,0.5,5775.07,0.0,192,1.2304
6,0.5,5775.07,0.0,192,1.2304
6,0.5,5775.07,0.0,192,1.2304
6,0.5,5775.07,0.0,192,1.2304
6,0.75,3964.76,0.0,77,1.2227
6,0.75,3964.76,0.0,77,1.2227
6,0.75,3964.76,0.0,77,1.2227
6,0.75,3964.76,0.0,77,1.2227
6,0.75,3964.76,0.0,77,1.2227
4,0.4,9465.62,0.0,298,1.1943
4,0.4,9465.62,0.0,298,1.1943
4,0.4,9465.62,0.0,298,1.1943
4,0.4,9465.62,0.0,298,1.1943
4,0.4,9465.62,0.0,298,1.1943
5,0.4,7983.0,0.0,301,1.1294
5,0.4,7983.0,0.0,301,1.1294
5,0.4,7983.0,0.0,301,1.1294
5,0.4,7983.0,0.0,301,1.1294
5,0.4,7983.0,0.0,301,1.1294
6,0.4,6795.45,0.0,302,1.095
6,0.4,6795.45,0.0,302,1.095
6,0.4,6795.45,0.0,302,1.095
6,0.4,6795.45,0.0,302,1.095
6,0.4,6795.45,0.0,302,1.095
8,1.0,2214.41,0.0,37,1.0689
8,1.0,2214.41,0.0,37,1.0689
8,1.0,2214.41,0.0,37,1.0689
8,1.0,2214.41,0.0,37,1.0689
8,1.0,2214.41,0.0,37,1.0689
10,1.0,1771.53,0.0,37,1.0689
10,1.0,1771.53,0.0,37,1.0689
10,1.0,1771.53,0.0,37,1.0689
10,1.0,1771.53,0.0,37,1.0689
10,1.0,1771.53,0.0,37,1.0689
6,1.0,2952.55,0.0,37,1.0689
6,1.0,2952.55,0.0,37,1.0689
6,1.0,2952.55,0.0,37,1.0689
6,1.0,2952.55,0.0,37,1.0689
6,1.0,2952.55,0.0,37,1.0689
12,1.0,1476.27,0.0,37,1.0689
12,1.0,1476.27,0.0,37,1.0689
12,1.0,1476.27,0.0,37,1.0689
12,1.0,1476.27,0.0,37,1.0689
12,1.0,1476.27,0.0,37,1.0689
3,0.3,13327.27,0.0,494,1.044
3,0.3,13327.27,0.0,494,1.044
3,0.3,13327.27,0.0,494,1.044
3,0.3,13327.27,0.0,494,1.044
3,0.3,13327.27,0.0,494,1.044
8,0.5,4676.61,0.0,194,1.0408
8,0.5,4676.61,0.0,194,1.0408
8,0.5,4676.61,0.0,194,1.0408
8,0.5,4676.61,0.0,194,1.0408
8,0.5,4676.61,0.0,194,1.0408
4,0.3,11556.18,0.0,511,1.0122
4,0.3,11556.18,0.0,511,1.0122
4,0.3,11556.18,0.0,511,1.0122
4,0.3,11556.18,0.0,511,1.0122
4,0.3,11556.18,0.0,511,1.0122
8,0.4,5368.87,0.0,304,0.9952
8,0.4,5368.87,0.0,304,0.9952
8,0.4,5368.87,0.0,304,0.9952
8,0.4,5368.87,0.0,304,0.9952
8,0.4,5368.87,0.0,304,0.9952
5,0.3,10284.49,0.0,522,0.9713
5,0.3,10284.49,0.0,522,0.9713
5,0.3,10284.49,0.0,522,0.9713
5,0.3,10284.49,0.0,522,0.9713
5,0.3,10284.49,0.0,522,0.9713
10,0.75,2799.8,0.0,79,0.9551
10,0.75,2799.8,0.0,79,0.9551
10,0.75,2799.8,0.0,79,0.9551
10,0.75,2799.8,0.0,79,0.9551
10,0.75,2799.8,0.0,79,0.9551
12,0.75,2333.17,0.0,79,0.9551
12,0.75,2333.17,0.0,79,0.9551
